id,estimate,choice,comp_1,comp_2,task_experience,pastatt,age,gender,cond_num,fail_comp_1,fail_comp_2,comp_fail,novice
R_1JJioMEzVgMUs0l,5,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,26,Male,18,0,0,0,1
R_1mOWeUqh0BIdLhN,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,42,Female,38,0,0,0,1
R_21pjDsiuvLcabnB,30,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,38,Female,11,0,0,0,1
R_2sYk5wr1VrsIXxl,1,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,35,Female,11,0,0,0,1
R_3oyz4pkGZY2ObQ6,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,33,Male,13,0,0,0,1
R_2Ce9tooCCMfVUvN,30,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,24,Female,15,0,0,0,1
R_29c9HzrD4L4Ls6F,3,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,33,Male,29,0,0,0,0
R_2uvxilC5CPheibO,28,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,49,Female,23,0,0,0,0
R_9yn8UYEuMjN4f6N,2,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,36,Female,29,0,0,0,1
R_1psBQ6EP5oniRRX,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,34,Female,15,0,0,0,1
R_3kBXNVzQyEmOvfw,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Female,18,0,0,0,1
R_AtedIlRhs5bSe1r,5,Option B,0,I don't know,Yes,This is the first time I have completed this survey,60,Male,13,1,1,1,0
R_3D11sSdtH571sK2,5,Option B,10,Because of a problem loading the text,No,This is the first time I have completed this survey,22,Female,38,0,1,1,1
R_1lzp4cUDUviA9Wg,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,29,Female,11,0,0,0,1
R_2R7wCflB2feYKpQ,10,Option B,Other,Because of a printing error,No,This is the first time I have completed this survey,27,Male,38,1,0,1,1
R_2Ra0FD2J5ZU0VUL,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,51,Male,15,0,0,0,1
R_1jwgTAERVeQ4yOZ,30,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,31,Male,38,0,0,0,0
R_2WT3m9x1zXnsagu,30,Option B,Other,Because of a printing error,Yes,This is the first time I have completed this survey,65,Female,23,1,0,1,0
R_SAxqbeLBjhjf6TL,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Female,54,0,0,0,1
R_1FLCkC8Ni8kgzcf,90,Option B,0,Because of a printing error,No,This is the first time I have completed this survey,67,Female,18,1,0,1,1
R_2pY9rlO8sXDFXuP,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,31,Female,23,0,0,0,1
R_2wAXPGT1E5rLuoK,30,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,58,Male,15,0,0,0,0
R_2WCfE9kHz2dMeMI,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Female,23,0,0,0,1
R_Dq9eXt5zIq4nZbb,3,Option B,10,Because of a problem loading the text,No,This is the first time I have completed this survey,41,Female,13,0,1,1,1
R_T6ftgePA7AVarv3,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,47,Female,18,0,0,0,1
R_2w5ZcQgUYk4Wibf,365,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,47,Male,13,0,0,0,1
R_1GJsAjz2jp8zSg8,14,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,43,Female,29,0,0,0,1
R_3mmbxKQ9EQfSwfz,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Male,38,0,0,0,1
R_1r60rL3oD7OQu8o,2,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,51,Female,11,0,0,0,1
R_1K7jKOyIgnLpon9,30,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,20,Female,54,0,0,0,0
R_2WIjl7X599KQ5oc,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,25,Female,15,0,0,0,1
R_1hAumbwKmn5F5Rc,7,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,20,Male,13,0,0,0,1
R_1IuSWdLOA8PRtkl,30,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,51,Female,18,0,0,0,0
R_C33T7gff5SNu49j,7,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,43,Female,11,0,0,0,1
R_3nO7RFjiKxUqHeI,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Male,54,0,0,0,1
R_2TzACgXmp3JucRP,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,31,Male,23,0,0,0,1
R_1JIWfcEt6Emvt8t,2.5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,21,Male,29,0,0,0,1
R_3qyCWV6mR5FQyaX,2,Option B,0,Because of a problem loading the text,No,This is the first time I have completed this survey,42,Female,29,1,1,1,1
R_2xXCCp86alJZlFo,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,48,Male,11,0,0,0,1
R_21aiS7SY6r9GwHq,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,25,Male,18,0,0,0,1
R_wZYatbeUlwIHuGB,7,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,36,Prefer not to say,54,0,0,0,0
R_5t2KiZybMLkahnb,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Female,23,0,0,0,1
R_qWzd9ZkHrpyLC0h,3,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,22,Female,13,0,0,0,0
R_sIi3jEta0EBu3Bf,5,Option B,10,Other,No,This is the first time I have completed this survey,35,Female,38,0,1,1,1
R_1Qm81uyN6608zR2,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,24,Male,38,0,0,0,1
R_2yjfv08YHHjS2t3,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,32,Female,15,0,0,0,1
R_3EuQaDusNFpuEfw,1.8,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,34,Male,18,0,0,0,1
R_w7aMKSZvUrTaAHT,14,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,20,Female,54,0,0,0,0
R_1rvKdHNwdhLrKAM,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,54,Male,11,0,0,0,1
R_307cYt5nvE9uKnW,60,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,46,Female,29,0,0,0,1
R_3qeeKQy1QZCrVvr,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,30,Male,11,0,0,0,1
R_RxL4CJqDMzmXIcN,3,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,52,Female,13,0,0,0,1
R_2Ubn4jSgLHbRjj6,30,Option B,10,I don't know,No,This is the first time I have completed this survey,37,Prefer not to say,29,0,1,1,1
R_PS4ypL2LAADB6Br,2,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,18,Female,18,0,0,0,0
R_12MsPUXg51PETs3,30,Option B,10,I don't know,Yes,This is the first time I have completed this survey,37,Female,38,0,1,1,0
R_247uU7Eu4lzXozJ,2,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,34,Female,15,0,0,0,0
R_2Pj5miUHTaRwXxy,2.3,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,19,Male,23,0,0,0,0
R_1F9bndwgjM5ENGg,3,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,37,Male,13,0,0,0,1
R_3sct6Nkr7XWaGFz,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,25,Female,54,0,0,0,1
R_2rx789f7ojZrUBb,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,21,Male,29,0,0,0,1
R_2rkCQS9uo5A7KKw,7,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,34,Male,11,0,0,0,1
R_10MoSgtOSSRPiPF,9,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,46,Female,54,0,0,0,1
R_qWoBAzz2xvBJML7,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Female,13,0,0,0,1
R_2TUfhIivLoaCMCQ,28,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,63,Male,18,0,0,0,1
R_3RebuTiOUgosqrS,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,51,Female,11,0,0,0,1
R_3DhDQhKWwlTqUhR,14,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Female,23,0,0,0,1
R_1igO651UQLaMPIZ,10,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,43,Male,23,0,0,0,0
R_22qP2MNuAi3uxPj,2,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,33,Female,54,0,0,0,1
R_27HJgPvYLuBT3Qo,30,Option B,10,I don't know,Yes,This is the first time I have completed this survey,50,Male,38,0,1,1,0
R_3IQWiqZucfRGXa5,5,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,24,Male,13,0,0,0,0
R_zd2fQrj48geS1SF,30,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,46,Female,38,0,0,0,0
R_1k2qlwAk0eYMIbn,7,Option B,10,Because of a typo,No,This is the first time I have completed this survey,37,Female,15,0,1,1,1
R_e9FCCAC3KMdyE0h,3,Option B,100,Because of a printing error,No,This is the first time I have completed this survey,19,Male,15,1,0,1,1
R_3DwkTac6jmmIoiA,30,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,46,Male,29,0,0,0,0
R_31pJFFxjIWR7Huc,60,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,19,Female,54,0,0,0,0
R_1QiIYXyVvc72mGA,7,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,23,Female,18,0,0,0,0
R_1FQATUR8QVbm5eB,28,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,31,Female,23,0,0,0,1
R_TnCWXwsttoFOnGF,30,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,40,Male,38,0,0,0,0
R_2WHz3NjkWwHzzcY,5,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,59,Female,15,0,0,0,0
R_1r6R3IzRoJcENth,5,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,20,Female,23,0,0,0,0
R_31mzBAoOs1T8CwS,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,24,Female,18,0,0,0,1
R_2rGdLYYgnLj5KPw,7,Option B,0,Other,No,This is the first time I have completed this survey,45,Male,11,1,1,1,1
R_1Que1JgY4MaaHtg,60,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,54,Male,18,0,0,0,0
R_O3Bbr1ywsfL159D,7,Option B,0,Because of a printing error,Don't know,This is the first time I have completed this survey,19,Female,38,1,0,1,0
R_10ACQSbvaidPAYa,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,31,Male,13,0,0,0,1
R_2zV10R4t6MbJnNk,1,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,31,Male,11,0,0,0,1
R_3CPC5uGJW8yXDPP,30,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,28,Female,38,0,0,0,0
R_2taJ3ciZmMjQNHH,90,Option B,10,Because of a typo,Don't know,This is the first time I have completed this survey,52,Female,54,0,1,1,0
R_vTVlQNchu6tLoHf,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Female,15,0,0,0,1
R_PURtSCxSP7Ak4k9,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,44,Female,23,0,0,0,1
R_2CpsyeFQHEDArxA,1,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,36,Female,11,0,0,0,1
R_2amLu4y8ej2kcOd,28,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,53,Female,29,0,0,0,1
R_2YWWeAaFTr8SmdC,3,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,29,Female,23,0,0,0,1
R_1rvl7JNFdIUiR9G,10,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,58,Female,18,0,0,0,0
R_A7LjpS5uYpenLfb,5,Option B,10,Other,No,This is the first time I have completed this survey,23,Female,29,0,1,1,1
R_1FmjFrdRKwJhBgJ,15,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,28,Female,54,0,0,0,1
R_71USbZiqilKKvrr,2.3,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,23,Female,23,0,0,0,0
R_1jq6IRBQVPRmdcz,5.4,Option B,10,Because of a problem loading the text,No,This is the first time I have completed this survey,43,Male,54,0,1,1,1
R_1hMYAAVAD3DCPRi,2,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Female,11,0,0,0,1
R_a8LTdQThh1UAH7j,7,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,61,Female,13,0,0,0,1
R_2UhYqSbRblKEeiS,1.5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,24,Male,15,0,0,0,1
R_3mbWPzbtZzTt5Hb,7,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,33,Female,13,0,0,0,0
R_1M0xjZ23txy421b,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,23,Female,38,0,0,0,1
R_1gteIkxUMOS5ee2,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,54,Female,15,0,0,0,1
R_1DO3kcpDV63b9Oz,7,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,20,Male,18,0,0,0,0
R_1F3eO1Y8BwH5DMe,30,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,40,Female,13,0,0,0,1
R_1HdhOdwfqBnQXoS,7,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,20,Female,11,0,0,0,0
R_2fxKio90rZwxIfr,14,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,58,Female,23,0,0,0,0
R_3ESj1r3q1nwAKLH,7,Option B,10,Because of a typo,No,This is the first time I have completed this survey,61,Male,15,0,1,1,1
R_2wdGY9woQ0BQoWU,14,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,40,Female,18,0,0,0,0
R_2VL85ahxfUYZICC,10,Option B,10,Other,No,This is the first time I have completed this survey,50,Female,54,0,1,1,1
R_3ebtujtzg8CvVHm,2,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,39,Male,29,0,0,0,0
R_2rIyx3OyeIyxASs,38,Option B,0,Other,No,This is the first time I have completed this survey,30,Female,29,1,1,1,1
R_9Hv0iFW6dTWsynT,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Female,15,0,0,0,1
R_2CxinDvzzlIbtn4,3.5,Option B,Other,Other,Don't know,This is the first time I have completed this survey,21,Female,23,1,1,1,0
R_3HzQS1iYpM6QQdR,45,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,46,Female,18,0,0,0,1
R_Qg2st6kh5OpA8Tf,1,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,21,Female,11,0,0,0,1
R_VRpiD3E6RKDtqZX,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,36,Female,29,0,0,0,1
R_2bPpAsnFqJ73zIu,30,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,57,Female,54,0,0,0,0
R_3hhxQgUZM0x8XvH,600,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,24,Female,38,0,0,0,1
R_1gqFBycdKeSUAdO,10,Option B,0,Because of a printing error,No,This is the first time I have completed this survey,55,Male,11,1,0,1,1
R_1jPN4csnfvivEtu,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Male,23,0,0,0,1
R_AoOzTymjDNYMyLD,9,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,40,Female,13,0,0,0,1
R_2tJoMhzj0062zaF,14,Option B,10,Other,No,This is the first time I have completed this survey,25,Male,18,0,1,1,1
R_XtYHYJpptKP8kSt,3,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,33,Female,13,0,0,0,1
R_R99q6mxQieweyzv,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,31,Female,23,0,0,0,1
R_1mkMKEp8aaYFZLc,5,Option B,0,Because of a printing error,No,This is the first time I have completed this survey,24,Female,54,1,0,1,1
R_3kugxXNW3ByPno4,30,Option B,10,Because of a typo,No,This is the first time I have completed this survey,27,Female,38,0,1,1,1
R_23V0JlBmeq1pOlM,20,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,39,Female,38,0,0,0,0
R_29sRQWJ2OVpDyXk,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Male,38,0,0,0,1
R_2TRirffdGx6DqxM,7,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,62,Male,13,0,0,0,0
R_1pFj9l6Yw0Pd0kE,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,25,Female,38,0,0,0,1
R_1HofUlLGZzSpKBt,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,47,Male,15,0,0,0,1
R_1Qsmzw7sxt8j7BK,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,18,Male,29,0,0,0,1
R_22tuz7ElMVOAQ1f,5,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,27,Male,54,0,0,0,0
R_9RymmFLkz7CmsCZ,10,Option B,10,Because of a typo,Yes,This is the first time I have completed this survey,42,Female,11,0,1,1,0
R_32YmGhXMknITyB0,14,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,26,Male,29,0,0,0,0
R_2X1fIoWpwvZK9eu,365,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,38,Female,15,0,0,0,1
R_2BgP50MeuZoonmR,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,47,Male,18,0,0,0,1
R_3nPp0xVpOTar9SI,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,61,Female,15,0,0,0,1
R_3GcEhaK7XUFZEWQ,5.4,Option A,10,I don't know,Don't know,This is the first time I have completed this survey,45,Female,54,0,1,1,0
R_DRYSypQP4FCsXjb,3,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,21,Female,23,0,0,0,1
R_31aT63f6MskVCAs,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,31,Female,18,0,0,0,1
R_2pQdPqlqmaLRh2s,1,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,36,Male,11,0,0,0,1
R_3MQDPMXFbwFUu5P,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,24,Female,18,0,0,0,1
R_1eIzvMEtnml2i9d,2.3,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,43,Female,23,0,0,0,1
R_3DitCx7k8bkcChC,3,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,31,Female,13,0,0,0,1
R_x4vcNQeidsuEfo5,5,Option B,10,I don't know,No,This is the first time I have completed this survey,53,Female,15,0,1,1,1
R_2R8KDn5ETSGBH4f,7,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,19,Male,38,0,0,0,0
R_3hEIhzwFm9V5RNE,7,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,55,Female,11,0,0,0,1
R_DxfFAVc4VgQjSUx,3,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,20,Male,23,0,0,0,1
R_29ts4Z2j76TUnNb,300,Option B,10,Because of a typo,Yes,This is the first time I have completed this survey,49,Male,54,0,1,1,0
R_2sWSZLJALYcmO6P,30,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,47,Female,13,0,0,0,0
R_3p9BzSn8ieR91lv,5,Option A,10,I don't know,Yes,This is the first time I have completed this survey,29,Male,11,0,1,1,0
R_3NCYlWGR12EIZKE,90,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,41,Female,38,0,0,0,0
R_xu9UzOPwqx7uHwB,14,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,49,Male,29,0,0,0,1
R_2SjzjlTh8kbZhlO,2,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,32,Female,13,0,0,0,1
R_2xWZ9n3xEI6axaH,30,Option B,10,Because of a typo,No,This is the first time I have completed this survey,33,Female,29,0,1,1,1
R_3EuLBIwKg92YoKI,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,27,Female,13,0,0,0,1
R_1QJWmmbVrn5GwLq,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,33,Female,54,0,0,0,1
R_5yTXJmZ10FxK8GB,28,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,44,Female,18,0,0,0,1
R_2Pi1zN02kws5weX,5,Option A,10,Because of a printing error,Yes,This is the first time I have completed this survey,28,Female,11,0,0,0,0
R_31L9BhTY46BeqPM,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,54,Female,15,0,0,0,1
R_2UXwqTorBYjUp9X,90,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,31,Male,23,0,0,0,1
R_2e4Q3AxWc5VV37I,2,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,22,Female,29,0,0,0,1
R_1GH0UBEiWBlIjM3,7,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,35,Female,18,0,0,0,0
R_pxDkR353UWerj7H,0.75,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,26,Female,18,0,0,0,1
R_x3eZicSZNUbx9ER,2,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,18,Female,11,0,0,0,1
R_1KeGLkrhk6vmMqv,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,46,Female,38,0,0,0,1
R_25WvprJO84kUfxG,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Female,54,0,0,0,1
R_3Jt4llOgaHUMKhZ,7,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,59,Male,13,0,0,0,0
R_10rzYkWrnecVpvM,28,Option B,0,Because of a printing error,No,This is the first time I have completed this survey,69,Female,23,1,0,1,1
R_1OBszRaff8becUs,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,41,Female,15,0,0,0,1
R_1AEiLloiCMd0HTz,30,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,28,Female,13,0,0,0,1
R_1qgksShBdvenx8G,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,34,Male,38,0,0,0,1
R_DBMR9sUJgIFzZoR,365,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,44,Male,54,0,0,0,1
R_12nC8wkyzrmaHyS,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,47,Male,15,0,0,0,1
R_2vktk11Ws9Ky2Y3,28,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,34,Female,15,0,0,0,1
R_2cbXk9hULlbsreF,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,18,Female,11,0,0,0,1
R_2CdJ9HiN06ipvnC,10,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,65,Female,23,0,0,0,0
R_10AB72DKBJzuSA5,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,35,Female,38,0,0,0,1
R_3fq3OmCHuZhMJle,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,32,Female,29,0,0,0,1
R_C4E3qQeHkkZTRap,30,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,19,Female,18,0,0,0,0
R_21HwYycnvxxqsDa,30,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,61,Female,18,0,0,0,1
R_4NiHIgUXpdtHUch,28,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,36,Female,23,0,0,0,1
R_AGlYUvntI2TiTyV,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,45,Female,11,0,0,0,1
R_21aoopNVmi9ygp0,5,Option B,10,Because of a printing error,Don't know,This is the first time I have completed this survey,49,Female,13,0,0,0,0
R_2Ttr9vOt07idYAi,7,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,49,Female,18,0,0,0,1
R_3Di1xTi3GUAliHi,1000,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,52,Male,23,0,0,0,0
R_2zIspFRcmbODohw,30,Option B,10,I don't know,No,This is the first time I have completed this survey,39,Male,54,0,1,1,1
R_bm6MIaDDMTTvdlf,0,Option A,10,I don't know,Don't know,This is the first time I have completed this survey,28,Female,29,0,1,1,0
R_br3DqDdYIbvRFIZ,10,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,30,Female,38,0,0,0,1
R_1LBsWIS9vq9NUW5,30,Option B,10,Because of a typo,No,This is the first time I have completed this survey,63,Female,15,0,1,1,1
R_1IRYuJ1oSauV9qV,14,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,36,Female,13,0,0,0,1
R_2AKCZJilhkyjoEF,7,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,34,Male,11,0,0,0,1
R_2ATQ6ETe5wFF7Gp,5,Option A,10,Because of a printing error,Don't know,This is the first time I have completed this survey,52,Female,18,0,0,0,0
R_QfABmC7fBbdZqjD,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,40,Male,38,0,0,0,1
R_3isY6lZAlEwiGzL,90,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,51,Female,29,0,0,0,1
R_2qz4DzdJYuPZBzc,10,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,36,Female,11,0,0,0,1
R_1gq0hd96wpye5gq,31,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,34,Female,23,0,0,0,1
R_27UPGO5e8jR72p2,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,19,Female,54,0,0,0,1
R_31MWd6lwEvErWAC,2,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,24,Male,13,0,0,0,1
R_3snnwIKYHp10o3v,7,Option B,10,Because of a typo,Yes,This is the first time I have completed this survey,30,Male,29,0,1,1,0
R_1I9SWFZAMcOzsp4,7,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,28,Female,11,0,0,0,1
R_3HvlKabE7Ta2v4S,4,Option B,10,Because of a problem loading the text,No,This is the first time I have completed this survey,39,Female,15,0,1,1,1
R_21p6wnJSfpQqU0y,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,33,Female,38,0,0,0,1
R_x5HeDHCq6Kizkyt,30,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,48,Female,13,0,0,0,1
R_3FVXyRm8q7OtFc9,14,Option B,0,Because of a printing error,Yes,This is the first time I have completed this survey,21,Female,29,1,0,1,0
R_2B4MuoF58q0NZRZ,21,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,26,Female,23,0,0,0,0
R_damZ2rb0al1VRHb,20,Option B,10,I don't know,No,This is the first time I have completed this survey,26,Female,23,0,1,1,1
R_3HO75gmWa2rCPAJ,1.8,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,30,Male,18,0,0,0,1
R_2BffKy4Q4Bk5Hz8,5,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,49,Female,15,0,0,0,1
R_w6PK2yEaNkxM8ZX,7,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,36,Female,11,0,0,0,1
R_dnjKfCl3vUNC15n,6,Option B,10,Because of a printing error,No,This is the first time I have completed this survey,52,Female,54,0,0,0,1
R_1d6KDVWS4Wl0PfN,7,Option B,10,Other,Yes,This is the first time I have completed this survey,19,Female,18,0,1,1,0
R_1ozibaaiGcEi0rb,30,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,21,Female,54,0,0,0,0
R_2dhgfoMtdQp5YYj,12.5,Option A,10,Because of a printing error,No,This is the first time I have completed this survey,32,Female,29,0,0,0,1
R_bPpsj7eI6dP2EQV,28,Option B,10,Because of a printing error,Yes,This is the first time I have completed this survey,27,Male,38,0,0,0,0
