pub_id,first_author,year_of_publication,title_of_article,outcome_num,paper_section,sample_code,task_name,task_type,domain_frame,incentivization,total_n,young_total_n,middle_total_n,old_total_n,n_female,young_n_female,middle_n_female,old_n_female,n_male,young_n_male,middle_n_male,old_n_male,prop_female,young_prop_female,middle_prop_female,old_prop_female,prop_male,young_prop_male,middle_prop_male,old_prop_male,mean_age,young_mean_age,middle_mean_age,old_mean_age,age_min,young_age_min,middle_age_min,old_age_min,age_max,young_age_max,middle_age_max,old_age_max,sd_age,young_sd_age,middle_sd_age,old_sd_age,se_age,young_se_age,middle_se_age,old_se_age,dv_units,dv_description,dv_correlation,dv_young_mean,dv_young_sd,dv_young_se,dv_middle_mean,dv_middle_sd,dv_middle_se,dv_old_mean,dv_old_sd,dv_old_se,dv_name_of_other_stats_output,dv_other_stats_output,dv_summary_stats_in_figure,dv_type_of_comparison,source_of_outcome
44,Westbrook,2012,Strategic insight and age-related goal-neglect influence risky decision-making,1,Single,Sample 1,Paired lottery task,Description,Gain,Incentivized,NA,40,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,75.4,NA,18,NA,65,NA,33,NA,95,NA,2.5,NA,7.4,NA,NA,NA,NA,Risk Aversion rate,Proportion of conflict trials in which the low-risk option was chosen instead of the high-EV option in the uninstructed gambling condition,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure 2,Extreme Group (M + SD),NA
45,Henninger,2010,Processing Speed and Memory Mediate Age-Related Differences in Decision Making,1,Single,Sample 1,Balloon Analogue Risk Task,Experience,Gain,Incentivized,NA,58,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,0.5,NA,NA,NA,NA,NA,23.4,NA,70.7,NA,18,NA,66,NA,35,NA,76,NA,4.4,NA,3,NA,NA,NA,NA,Adjusted pumps,Average number of pumps on the un-popped balloons,NA,40.8,13.1,NA,NA,NA,NA,31,14.3,NA,NA,NA,NA,Extreme Group (M + SD),NA
45,Henninger,2010,Processing Speed and Memory Mediate Age-Related Differences in Decision Making,2,Single,Sample 1,Cambridge Gambling Task,Description,Mixed,Incentivized,NA,58,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,0.5,NA,NA,NA,NA,NA,23.4,NA,70.7,NA,18,NA,66,NA,35,NA,76,NA,4.4,NA,3,NA,NA,NA,NA,Number of risky choices,Number of choices of lower probability odds,NA,-2,0.5,NA,NA,NA,NA,-1.4,0.8,NA,NA,NA,NA,Extreme Group (M + SD),NA
46,Zilker,2020,Age Differences in Risk Attitude Are Shaped by Option Complexity,1,Study 1,Sample 1,Risky Choice task,Description,Gain,Incentivised,NA,82,NA,76,NA,39,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,60.4,NA,18,NA,55,NA,34,NA,72,NA,4.2,NA,4.4,NA,NA,NA,NA,Proportion low risk choice,Probability of choosing the low risk option in the Simple Safe Gain trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data available on OSF: https://osf.io/nzwx4/,Both,NA
46,Zilker,2020,Age Differences in Risk Attitude Are Shaped by Option Complexity,2,Study 1,Sample 1,Risky Choice task,Description,Gain,Incentivised,NA,82,NA,76,NA,39,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,60.4,NA,18,NA,55,NA,34,NA,72,NA,4.2,NA,4.4,NA,NA,NA,NA,Proportion low risk choice,Probability of choosing  the low risk option in the Complex Safe Gain trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data available on OSF: https://osf.io/nzwx4/,Both,NA
46,Zilker,2020,Age Differences in Risk Attitude Are Shaped by Option Complexity,3,Study 1,Sample 1,Risky Choice task,Description,Gain,Incentivised,NA,82,NA,76,NA,39,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,60.4,NA,18,NA,55,NA,34,NA,72,NA,4.2,NA,4.4,NA,NA,NA,NA,Proportion low risk choice,Probability of choosing  the low risk option in the Complex Risky Gain trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data available on OSF: https://osf.io/nzwx4/,Both,NA
46,Zilker,2020,Age Differences in Risk Attitude Are Shaped by Option Complexity,4,Study 1,Sample 1,Risky Choice task,Description,Loss,Incentivised,NA,82,NA,76,NA,39,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,60.4,NA,18,NA,55,NA,34,NA,72,NA,4.2,NA,4.4,NA,NA,NA,NA,Proportion low risk choice,Probability of choosing the low risk option in the Simple Safe Loss trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data available on OSF: https://osf.io/nzwx4/,Both,NA
46,Zilker,2020,Age Differences in Risk Attitude Are Shaped by Option Complexity,5,Study 1,Sample 1,Risky Choice task,Description,Loss,Incentivised,NA,82,NA,76,NA,39,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,60.4,NA,18,NA,55,NA,34,NA,72,NA,4.2,NA,4.4,NA,NA,NA,NA,Proportion low risk choice,Probability of choosing  the low risk option in the Complex Safe Loss trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data available on OSF: https://osf.io/nzwx4/,Both,NA
46,Zilker,2020,Age Differences in Risk Attitude Are Shaped by Option Complexity,6,Study 1,Sample 1,Risky Choice task,Description,Loss,Incentivised,NA,82,NA,76,NA,39,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,60.4,NA,18,NA,55,NA,34,NA,72,NA,4.2,NA,4.4,NA,NA,NA,NA,Proportion low risk choice,Probability of choosing  the low risk option in the Complex Risky Loss trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data available on OSF: https://osf.io/nzwx4/,Both,NA
46,Zilker,2020,Age Differences in Risk Attitude Are Shaped by Option Complexity,7,Study 2,Sample 1,Risky Choice task,Description,Gain,Incentivised,NA,80,NA,80,NA,42,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2,NA,70.2,NA,18,NA,61,NA,34,NA,84,NA,3.9,NA,4.8,NA,NA,NA,NA,Proportion low risk choice,Probability of choosing  the low risk option in the Simple Safe Gain trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data available on OSF: https://osf.io/nzwx4/,"Both
",NA
46,Zilker,2020,Age Differences in Risk Attitude Are Shaped by Option Complexity,8,Study 2,Sample 1,Risky Choice task,Description,Gain,Incentivised,NA,80,NA,80,NA,42,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2,NA,70.2,NA,18,NA,61,NA,34,NA,84,NA,3.9,NA,4.8,NA,NA,NA,NA,Proportion low risk choice,Probability of choosing  the low risk option in the Complex Safe Gain trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data available on OSF: https://osf.io/nzwx4/,"Both
",NA
46,Zilker,2020,Age Differences in Risk Attitude Are Shaped by Option Complexity,9,Study 2,Sample 1,Risky Choice task,Description,Gain,Incentivised,NA,80,NA,80,NA,42,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2,NA,70.2,NA,18,NA,61,NA,34,NA,84,NA,3.9,NA,4.8,NA,NA,NA,NA,Proportion low risk choice,Probability of choosing  the low risk option in the Risky Gain trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data available on OSF: https://osf.io/nzwx4/,"Both
",NA
46,Zilker,2020,Age Differences in Risk Attitude Are Shaped by Option Complexity,10,Study 2,Sample 1,Risky Choice task,Description,Gain,Incentivised,NA,80,NA,80,NA,42,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2,NA,70.2,NA,18,NA,61,NA,34,NA,84,NA,3.9,NA,4.8,NA,NA,NA,NA,Proportion low risk choice,Probability of choosing  the low risk option in the Simple Safe (zero) Gain trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data available on OSF: https://osf.io/nzwx4/,"Both
",NA
46,Zilker,2020,Age Differences in Risk Attitude Are Shaped by Option Complexity,11,Study 2,Sample 1,Risky Choice task,Description,Gain,Incentivised,NA,80,NA,80,NA,42,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2,NA,70.2,NA,18,NA,61,NA,34,NA,84,NA,3.9,NA,4.8,NA,NA,NA,NA,Proportion low risk choice,Probability of choosing  the low risk option in the Complex Safe (zero) Gain trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data available on OSF: https://osf.io/nzwx4/,"Both
",NA
46,Zilker,2020,Age Differences in Risk Attitude Are Shaped by Option Complexity,12,Study 2,Sample 1,Risky Choice task,Description,Loss,Incentivised,NA,80,NA,80,NA,42,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2,NA,70.2,NA,18,NA,61,NA,34,NA,84,NA,3.9,NA,4.8,NA,NA,NA,NA,Proportion low risk choice,Probability of choosing  the low risk option in the Simple Safe Loss trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data available on OSF: https://osf.io/nzwx4/,"Both
",NA
47,Deakin,2004,Risk taking during decision-making in normal volunteers changes with age,1,single,Sample 1,Decision-Gamble task,Description,Mixed,Unknown,177,NA,NA,NA,72,NA,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,0.59,NA,NA,NA,41,NA,NA,NA,17,NA,NA,NA,79,NA,NA,NA,15.1,NA,NA,NA,NA,NA,NA,NA,Proportion of points,The mean proportion of available points that a subject stakes on each trial.,-0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Age Continuous,NA
48,Mather,2012,Risk Preferences and Aging: The “Certainty Effect” in Older Adults’ Decision Making,1,Experiment 1,Sample 1,Gamble Task,Description,Gain,Incentivised,NA,38,NA,38,NA,26,NA,28,NA,12,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,NA,67.5,NA,18,NA,59,NA,23,NA,86,NA,1.1,NA,5.4,NA,NA,NA,NA,Proportion of participants selecting the risky or riskier option,Proportion of participants who selected the risky or riskier option in Equal-EV Sure-Gain trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Broken down data in Table 3,Extreme Group (M + SD),NA
48,Mather,2012,Risk Preferences and Aging: The “Certainty Effect” in Older Adults’ Decision Making,2,Experiment 1,Sample 1,Gamble Task,Description,Gain,Incentivised,NA,38,NA,38,NA,26,NA,28,NA,12,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,NA,67.5,NA,18,NA,59,NA,23,NA,86,NA,1.1,NA,5.4,NA,NA,NA,NA,Proportion of participants selecting the risky or riskier option,Proportion of participants who selected the risky or riskier option in Unequal-EV Sure-Gain trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Broken down data in Table 3,Extreme Group (M + SD),NA
48,Mather,2012,Risk Preferences and Aging: The “Certainty Effect” in Older Adults’ Decision Making,3,Experiment 1,Sample 1,Gamble Task,Description,Gain,Incentivised,NA,38,NA,38,NA,26,NA,28,NA,12,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,NA,67.5,NA,18,NA,59,NA,23,NA,86,NA,1.1,NA,5.4,NA,NA,NA,NA,Proportion of participants selecting the risky or riskier option,Proportion of participants who selected the risky or riskier option  in Equal-EV Risky-Gain trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Broken down data in Table 3,Extreme Group (M + SD),NA
48,Mather,2012,Risk Preferences and Aging: The “Certainty Effect” in Older Adults’ Decision Making,4,Experiment 1,Sample 1,Gamble Task,Description,Gain,Incentivised,NA,38,NA,38,NA,26,NA,28,NA,12,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,NA,67.5,NA,18,NA,59,NA,23,NA,86,NA,1.1,NA,5.4,NA,NA,NA,NA,Proportion of participants selecting the risky or riskier option,Proportion of participants who selected the risky or riskier option in Unequal-EV Risky-Gain trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure 1 +Broken down data in Table 3,Extreme Group (M + SD),NA
48,Mather,2012,Risk Preferences and Aging: The “Certainty Effect” in Older Adults’ Decision Making,5,Experiment 3,Sample 1,Gamble Task,Description,Loss,Incentivised,NA,20,NA,20,NA,13,NA,13,NA,7,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1,NA,68.8,NA,18,NA,60,NA,35,NA,85,NA,2,NA,6.8,NA,NA,NA,NA,Proportion of participants selecting the risky or riskier option,Proportion of participants who selected the risky or riskier option in Equal-EV Sure-Loss trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Broken down data in Table 5,Extreme Group (M + SD),NA
48,Mather,2012,Risk Preferences and Aging: The “Certainty Effect” in Older Adults’ Decision Making,6,Experiment 3,Sample 1,Gamble Task,Description,Loss,Incentivised,NA,20,NA,20,NA,13,NA,13,NA,7,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1,NA,68.8,NA,18,NA,60,NA,35,NA,85,NA,2,NA,6.8,NA,NA,NA,NA,Proportion of participants selecting the risky or riskier option,Proportion of participants who selected the risky or riskier option in Unequal-EV Sure-Loss trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Broken down data in Table 5,Extreme Group (M + SD),NA
48,Mather,2012,Risk Preferences and Aging: The “Certainty Effect” in Older Adults’ Decision Making,7,Experiment 4,Sample 1,Gamble Task,Description,Gain,Incentivised,NA,107,NA,50,NA,49,NA,29,NA,58,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.46,NA,59.3,NA,18,NA,55,NA,45,NA,NA,NA,7.17,NA,4.04,NA,NA,NA,NA,Proportion of participants selecting the risky or riskier option,Proportion of participants who selected the risky or riskier option in Equal-EV Sure-Gain trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure 4 +Broken down data in Table 7,Extreme Group (M + SD),NA
48,Mather,2012,Risk Preferences and Aging: The “Certainty Effect” in Older Adults’ Decision Making,8,Experiment 4,Sample 1,Gamble Task,Description,Loss,Incentivised,NA,107,NA,50,NA,49,NA,29,NA,58,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.46,NA,59.3,NA,18,NA,55,NA,45,NA,NA,NA,7.17,NA,4.04,NA,NA,NA,NA,Proportion of participants selecting the risky or riskier option,Proportion of participants who selected the risky or riskier option in Equal-EV Sure-Loss trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure 4 +Broken down data in Table 7,Extreme Group (M + SD),NA
48,Mather,2012,Risk Preferences and Aging: The “Certainty Effect” in Older Adults’ Decision Making,9,Experiment 4,Sample 1,Gamble Task,Description,Gain,Incentivised,NA,107,NA,50,NA,49,NA,29,NA,58,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.46,NA,59.3,NA,18,NA,55,NA,45,NA,NA,NA,7.17,NA,4.04,NA,NA,NA,NA,Proportion of participants selecting the risky or riskier option,Proportion of participants who selected the risky or riskier option in Equal-EV Risky-Gain trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure 4 +Broken down data in Table 7,Extreme Group (M + SD),NA
48,Mather,2012,Risk Preferences and Aging: The “Certainty Effect” in Older Adults’ Decision Making,10,Experiment 4,Sample 1,Gamble Task,Description,Loss,Incentivised,NA,107,NA,50,NA,49,NA,29,NA,58,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.46,NA,59.3,NA,18,NA,55,NA,45,NA,NA,NA,7.17,NA,4.04,NA,NA,NA,NA,Proportion of participants selecting the risky or riskier option,Proportion of participants who selected the risky or riskier option in Equal-EV Risky-Loss trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure 4 +Broken down data in Table 7,Extreme Group (M + SD),NA
49,Mamerow,2016,Risk Taking Across the Life Span: A Comparison of Self-Report and Behavioral Measures of Risk Taking,1,Single,Sample 1,Description-based   gambles task,Description,Gain,Incentivized,902,NA,NA,NA,492,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,47.4,NA,NA,NA,18,NA,NA,NA,90,NA,NA,NA,17.4,NA,NA,NA,NA,NA,NA,NA,Proportion risky choice,Proportion of risky choices for equal EV trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw data available  on OSF https://osf.io/x86hd/,Age continuous,NA
49,Mamerow,2016,Risk Taking Across the Life Span: A Comparison of Self-Report and Behavioral Measures of Risk Taking,2,Single,Sample 1,Description-based   gambles task,Description,Gain,Incentivized,902,NA,NA,NA,492,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,47.4,NA,NA,NA,18,NA,NA,NA,90,NA,NA,NA,17.4,NA,NA,NA,NA,NA,NA,NA,Proportion risky choice,Proportion of risky choices for unequal EV trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw data available  on OSF https://osf.io/x86hd/,Age continuous,NA
49,Mamerow,2016,Risk Taking Across the Life Span: A Comparison of Self-Report and Behavioral Measures of Risk Taking,3,Single,Sample 1,Balloon Analogue Risk Task,Experience,Gain,Incentivized,902,NA,NA,NA,492,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,47.4,NA,NA,NA,18,NA,NA,NA,90,NA,NA,NA,17.4,NA,NA,NA,NA,NA,NA,NA,Pumps,Average number of pumps for low capacity balloons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw data available  on OSF https://osf.io/x86hd/,Age continuous,NA
49,Mamerow,2016,Risk Taking Across the Life Span: A Comparison of Self-Report and Behavioral Measures of Risk Taking,4,Single,Sample 1,Balloon Analogue Risk Task,Experience,Gain,Incentivized,902,NA,NA,NA,492,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,47.4,NA,NA,NA,18,NA,NA,NA,90,NA,NA,NA,17.4,NA,NA,NA,NA,NA,NA,NA,Pumps,Average number of pumps for high-capacity balloons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw data available  on OSF https://osf.io/x86hd/,Age continuous,NA
49,Mamerow,2016,Risk Taking Across the Life Span: A Comparison of Self-Report and Behavioral Measures of Risk Taking,5,Single,Sample 1,Balloon Analogue Risk Task,Experience,Gain,Incentivized,902,NA,NA,NA,492,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,47.4,NA,NA,NA,18,NA,NA,NA,90,NA,NA,NA,17.4,NA,NA,NA,NA,NA,NA,NA,Explosions,Number of explosions for low-capacity balloons trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw data available  on OSF https://osf.io/x86hd/,Age continuous,NA
49,Mamerow,2016,Risk Taking Across the Life Span: A Comparison of Self-Report and Behavioral Measures of Risk Taking,6,Single,Sample 1,Balloon Analogue Risk Task,Experience,Gain,Incentivized,902,NA,NA,NA,492,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,47.4,NA,NA,NA,18,NA,NA,NA,90,NA,NA,NA,17.4,NA,NA,NA,NA,NA,NA,NA,Explosions,Number of explosions for high-capacity balloons trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,raw data available  on OSF https://osf.io/x86hd/,Age continuous,NA
50,McCleskey,2021,"Risk-taking, resilience, and state anxiety during the COVID-19 pandemic: A coming of (old) age story",1,Single,Sample 1,Balloon Analogue Risk Task,Experience,Gain,Incentivized,515,NA,NA,NA,222,NA,NA,NA,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.84,NA,NA,NA,21,NA,NA,NA,79,NA,NA,NA,12.34,NA,NA,NA,NA,NA,NA,NA,Risk score,Unknown,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Age continous,NA
51,Dror,1998,Age Differences in Decision Making: To Take a Risk or Not?,1,single,Sample 1,Blackjack,Description,Gain,Unknown,NA,18,NA,18,NA,11,NA,11,NA,7,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,74,NA,18,NA,59,NA,22,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,"Percent ""Yes"" for Taking Risk",Percentage of times participants  decided to take another card in the No Risk-Level trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure 1,Extreme Group (M +SD),NA
51,Dror,1998,Age Differences in Decision Making: To Take a Risk or Not?,2,single,Sample 1,Blackjack,Description,Gain,Unknown,NA,18,NA,18,NA,11,NA,11,NA,7,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,74,NA,18,NA,59,NA,22,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,"Percent ""Yes"" for Taking Risk",Percentage of times participants  decided to take another card in the Low Risk-Level trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure 1,Extreme Group (M +SD),NA
51,Dror,1998,Age Differences in Decision Making: To Take a Risk or Not?,3,single,Sample 1,Blackjack,Description,Gain,Unknown,NA,18,NA,18,NA,11,NA,11,NA,7,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,74,NA,18,NA,59,NA,22,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,"Percent ""Yes"" for Taking Risk",Percentage of times participants  decided to take another card in the Medium Risk-Level trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure 1,Extreme Group (M +SD),NA
51,Dror,1998,Age Differences in Decision Making: To Take a Risk or Not?,4,single,Sample 1,Blackjack,Description,Gain,Unknown,NA,18,NA,18,NA,11,NA,11,NA,7,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,74,NA,18,NA,59,NA,22,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,"Percent ""Yes"" for Taking Risk",Percentage of times participants  decided to take another card in the High Risk-Level trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure 1,Extreme Group (M +SD),NA
51,Dror,1998,Age Differences in Decision Making: To Take a Risk or Not?,5,single,Sample 1,Blackjack,Description,Gain,Unknown,NA,18,NA,18,NA,11,NA,11,NA,7,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,74,NA,18,NA,59,NA,22,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,"Percent ""Yes"" for Taking Risk",Percentage of times participants  decided to take another card in the Very High Risk-Level trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure 1,Extreme Group (M +SD),NA
51,Dror,1998,Age Differences in Decision Making: To Take a Risk or Not?,6,single,Sample 1,Blackjack,Description,Gain,Unknown,NA,18,NA,18,NA,11,NA,11,NA,7,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,74,NA,18,NA,59,NA,22,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,"Percent ""Yes"" for Taking Risk",Percentage of times participants  decided to take another card in the Infinite Risk-Level trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure 1,Extreme Group (M +SD),NA
52,Zabel,2009,Mediational effects of sensation seeking on the age and financial risk-taking relationship,1,Single,Sample 1,Investment Task,Description,Mixed,Hypothetical,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,35.87,NA,NA,NA,17,NA,NA,NA,90,NA,NA,NA,18.95,NA,NA,NA,NA,NA,NA,NA,Risk score,"Weighing each person’s percentage of total investment allocated to each fund in combination with each individual fund’s risk level, as indicated by its standard deviation.",-0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Age Continous,NA
53,Rolison,2012,Risky Decision Making in Younger and Older Adults: The Role of Learning,1,Single,Sample 1,Balloon Analogue Risk Task,Experience,Gain,Hypothetical,NA,40,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,NA,76.61,NA,16,NA,63,NA,23,NA,87,NA,1.76,NA,5.86,NA,NA,NA,NA,Adjusted pumps,Total average number of pumps for balloons  that did not explode,NA,34.78,12.59,NA,NA,NA,NA,31.57,15.08,NA,NA,NA,NA,Extreme group (M + SD),NA
53,Rolison,2012,Risky Decision Making in Younger and Older Adults: The Role of Learning,2,Single,Sample 1,Balloon Analogue Risk Task,Experience,Gain,Hypothetical,NA,40,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,NA,76.61,NA,16,NA,63,NA,23,NA,87,NA,1.76,NA,5.86,NA,NA,NA,NA,Explosions,Number of balloons popped,NA,8.85,3.47,NA,NA,NA,NA,7.8,4.12,NA,NA,NA,NA,Extreme group (M + SD),NA
54,Weller,2011,Trajectory of Risky Decision Making for Potential Gains and Losses From Ages 5 to 85,1,Single,Sample 1,Cups task,Description,Gain,Unknown,NA,358,61,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,44,65,NA,22,64,85,NA,NA,NA,NA,NA,NA,NA,NA,Number risky choices,Proportion of risky choices in the gain-Risk Advantageous trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure 2A,Extreme groups (M + SD),NA
54,Weller,2011,Trajectory of Risky Decision Making for Potential Gains and Losses From Ages 5 to 85,2,Single,Sample 1,Cups task,Description,Gain,Unknown,NA,358,61,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,44,65,NA,22,64,85,NA,NA,NA,NA,NA,NA,NA,NA,Number risky choices,Proportion of risky choices in the gain-Risk Disadvantageous trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure 2A,Extreme groups (M + SD),NA
54,Weller,2011,Trajectory of Risky Decision Making for Potential Gains and Losses From Ages 5 to 85,3,Single,Sample 1,Cups task,Description,Loss,Unknown,NA,358,61,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,44,65,NA,22,64,85,NA,NA,NA,NA,NA,NA,NA,NA,Number risky choices,Proportion of risky choices in the loss-Risk Advantageous trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure 2B,Extreme groups (M + SD),NA
54,Weller,2011,Trajectory of Risky Decision Making for Potential Gains and Losses From Ages 5 to 85,4,Single,Sample 1,Cups task,Description,Loss,Unknown,NA,358,61,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,44,65,NA,22,64,85,NA,NA,NA,NA,NA,NA,NA,NA,Number risky choices,Proportion of risky choices in the loss-Risk Disadvantageous trials,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Figure 2B,Extreme groups (M + SD),NA
